customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST50186,27,Month-to-month,49.72,1389.35,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,0,0.0,0,0,0
CUST50187,17,Month-to-month,64.08,1014.2,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,3,2.39,0,0,0
CUST50188,12,Month-to-month,73.5,945.37,Fiber optic,No,Yes,No,Credit card (auto),No,0,No,Yes,Yes,No,1,8.18,0,0,0
CUST50189,43,Two year,39.97,1720.12,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,Yes,5,0.0,0,1,0
CUST50190,1,Month-to-month,100.21,147.62,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,21.86,1,0,1
CUST50191,11,Month-to-month,88.19,961.36,Fiber optic,No,Yes,No,Electronic check,Yes,1,No,Yes,Yes,No,1,36.41,0,0,0
CUST50192,72,Month-to-month,105.57,7655.43,Fiber optic,No,No,No,Mailed check,Yes,1,No,No,No,No phone service,1,120.08,1,0,0
CUST50193,24,One year,37.32,939.46,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,1,0.0,0,1,0
CUST50194,35,Two year,65.65,2318.38,DSL,No,No,No,Mailed check,No,0,No,Yes,Yes,Yes,0,2.8,0,0,0
CUST50195,6,Month-to-month,83.54,503.47,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,No,Yes,Yes,No,0,61.9,0,2,1
CUST50196,49,Two year,77.18,3807.75,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,Yes,No,3,3.68,0,0,0
CUST50197,36,One year,55.06,2078.71,DSL,Yes,No,No,Mailed check,Yes,1,No,No,Yes,No,3,15.46,0,0,1
CUST50198,38,One year,70.89,2749.11,DSL,No,No,Yes,Electronic check,No,1,No,No,No,No phone service,1,125.51,0,0,0
CUST50199,34,Month-to-month,24.48,865.2,No internet service,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,Yes,No,2,0.0,0,0,0
CUST50200,8,Month-to-month,71.2,542.04,DSL,No,No,No,Credit card (auto),No,0,Yes,No,Yes,No,3,21.08,0,0,1
CUST50201,7,One year,96.34,643.33,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,No,Yes,No,0,112.6,0,0,0
CUST50202,37,Two year,26.34,937.46,DSL,No,Yes,Yes,Mailed check,No,0,No,No,Yes,No,2,22.43,0,0,0
CUST50203,25,One year,81.36,1972.27,Fiber optic,No,No,No,Credit card (auto),Yes,1,Yes,No,Yes,Yes,3,86.09,0,0,1
CUST50204,5,Month-to-month,51.81,301.32,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,No,No phone service,0,0.0,1,0,1
CUST50205,30,Month-to-month,89.45,2690.29,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,0,3.2,0,1,0
CUST50206,30,One year,113.36,3418.39,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,1,12.64,1,0,1
CUST50207,27,One year,25.58,609.67,DSL,No,No,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,1,66.1,0,2,0
CUST50208,3,Month-to-month,94.08,244.4,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,12.4,0,1,1
CUST50209,72,Month-to-month,75.93,5460.64,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,Yes,No,No phone service,1,47.29,1,0,0
CUST50210,6,Month-to-month,62.49,315.86,DSL,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,11.4,0,1,0
CUST50211,28,One year,81.89,2234.57,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,3,152.05,0,1,1
CUST50212,31,One year,58.35,1760.77,DSL,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,1,7.65,0,1,0
CUST50213,67,Two year,73.77,4968.0,No internet service,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,No,1,0.0,0,1,0
CUST50214,3,One year,63.0,62.68,DSL,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,4,48.36,0,0,1
CUST50215,12,Month-to-month,24.58,286.52,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,Yes,No,No phone service,1,0.0,0,0,0
CUST50216,17,One year,89.4,1595.8,Fiber optic,Yes,Yes,Yes,Credit card (auto),No,0,No,Yes,Yes,No,0,46.64,0,0,1
CUST50217,72,Two year,97.21,7052.22,Fiber optic,Yes,Yes,Yes,Mailed check,No,0,No,Yes,Yes,Yes,1,25.33,0,0,1
CUST50218,48,Two year,38.12,1885.98,DSL,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,0,17.11,0,0,0
CUST50219,72,Two year,83.54,5997.44,Fiber optic,No,Yes,No,Mailed check,No,1,No,No,Yes,No,2,22.56,0,0,0
CUST50220,16,Month-to-month,114.73,1933.06,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,33.99,1,0,1
CUST50221,30,One year,39.26,1149.3,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,Yes,0,0.0,1,0,0
CUST50222,68,Two year,24.1,1661.36,DSL,Yes,No,Yes,Electronic check,No,0,Yes,No,Yes,No,0,38.92,1,0,0
CUST50223,7,One year,91.69,668.21,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,2,4.53,0,0,1
CUST50224,4,Month-to-month,53.3,158.35,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,No,3,34.35,0,0,0
CUST50225,57,Two year,63.93,3545.7,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,No,No,No phone service,2,30.11,0,2,0
CUST50226,15,Month-to-month,46.69,744.43,DSL,No,No,Yes,Electronic check,No,1,No,No,Yes,Yes,1,60.22,0,0,0
CUST50227,17,Month-to-month,112.42,1865.03,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,1,10.94,0,0,0
CUST50228,3,Month-to-month,87.28,257.22,Fiber optic,No,No,No,Mailed check,Yes,1,No,Yes,Yes,No,0,9.44,1,1,1
CUST50229,42,One year,120.0,5059.95,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,Yes,Yes,Yes,0,34.35,0,0,1
CUST50230,4,Month-to-month,38.01,150.93,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,Yes,0,0.0,0,0,1
CUST50231,13,Month-to-month,93.54,1249.86,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,82.99,0,1,1
CUST50232,23,One year,39.62,934.57,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,1,37.49,1,0,0
CUST50233,33,One year,71.94,2401.01,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,1,37.78,0,0,0
CUST50234,30,One year,79.61,2406.96,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,No,Yes,No,2,74.59,0,0,0
CUST50235,1,Month-to-month,57.6,0.0,DSL,No,No,No,Credit card (auto),No,0,Yes,No,Yes,No,0,24.45,0,1,0
CUST50236,22,One year,76.86,1692.28,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,0,89.73,0,0,0
CUST50237,2,Month-to-month,40.75,105.48,DSL,No,Yes,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,0,9.72,0,1,1
CUST50238,26,Month-to-month,41.27,1187.66,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,3,0.0,0,0,0
CUST50239,8,Month-to-month,44.27,374.42,Fiber optic,Yes,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,1,46.34,0,0,0
CUST50240,72,Two year,87.2,6269.62,Fiber optic,No,No,No,Mailed check,Yes,1,No,No,Yes,No,1,27.51,0,0,0
CUST50241,1,Month-to-month,55.1,88.66,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,No,No,Yes,No,2,0.0,0,1,1
CUST50242,8,Month-to-month,31.58,218.82,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,No,Yes,Yes,2,0.0,1,0,0
CUST50243,7,Month-to-month,117.94,896.39,Fiber optic,Yes,No,Yes,Mailed check,No,0,No,No,No,No phone service,1,28.86,0,0,1
CUST50244,72,Month-to-month,70.54,5074.63,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,20.04,0,0,0
CUST50245,53,Two year,85.47,4518.29,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,1,56.71,0,1,1
CUST50246,56,Two year,66.44,3648.7,DSL,Yes,No,Yes,Mailed check,Yes,0,No,Yes,Yes,No,1,20.07,0,0,0
CUST50247,17,Month-to-month,120.0,2016.63,Fiber optic,No,No,No,Mailed check,No,1,No,No,Yes,No,1,4.63,2,0,1
CUST50248,13,Month-to-month,52.12,673.44,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,Yes,No,Yes,No,2,0.0,0,0,1
CUST50249,3,Month-to-month,106.07,404.57,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,1,No,No,No,No phone service,2,70.91,1,0,0
CUST50250,21,One year,120.0,2500.01,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,1,34.74,1,0,1
CUST50251,72,Month-to-month,50.93,3663.21,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,5.86,0,2,0
CUST50252,10,Month-to-month,61.55,650.28,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,No,Yes,Yes,2,19.92,1,0,1
CUST50253,2,Month-to-month,33.6,25.66,DSL,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,1,29.86,0,0,0
CUST50254,4,Month-to-month,48.56,170.23,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,3,0.0,0,2,1
CUST50255,5,Month-to-month,70.65,417.93,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,1,135.05,0,0,0
CUST50256,12,Month-to-month,41.93,427.68,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,Yes,Yes,Yes,Yes,0,0.0,0,1,0
CUST50257,7,Month-to-month,67.81,440.12,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,2,79.18,0,0,1
CUST50258,10,Month-to-month,80.06,818.97,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,Yes,No,0,55.59,0,0,1
CUST50259,46,Two year,27.48,1283.76,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,0.0,0,0,0
CUST50260,7,Month-to-month,82.22,707.14,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,2,14.72,1,0,1
CUST50261,1,Month-to-month,59.7,68.08,DSL,No,No,No,Mailed check,Yes,1,Yes,No,Yes,Yes,2,178.33,0,0,1
CUST50262,30,Two year,78.29,2318.92,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,0,2.95,0,0,0
CUST50263,45,Two year,45.65,2032.97,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,0,55.55,0,1,0
CUST50264,25,Month-to-month,74.78,1925.92,DSL,Yes,No,Yes,Electronic check,Yes,1,No,No,Yes,Yes,2,29.55,1,0,1
CUST50265,22,One year,83.46,1801.9,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,0,26.09,0,0,0
CUST50266,11,Month-to-month,40.57,436.58,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,0.0,0,1,0
CUST50267,4,One year,83.21,378.68,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,11.36,0,0,1
CUST50268,47,Two year,77.59,3631.38,DSL,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,1,0.91,0,0,0
CUST50269,33,Month-to-month,91.38,3045.19,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,0,41.48,0,0,1
CUST50270,6,Month-to-month,44.42,190.23,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,2.93,0,0,0
CUST50271,4,Month-to-month,106.38,375.53,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,10.75,1,0,0
CUST50272,39,One year,58.2,2242.29,DSL,No,No,No,Bank transfer (auto),Yes,1,No,Yes,Yes,Yes,1,188.18,0,0,1
CUST50273,29,One year,120.0,3408.14,Fiber optic,Yes,No,No,Electronic check,Yes,1,Yes,No,Yes,No,1,13.51,0,0,1
CUST50274,23,One year,67.12,1487.33,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,2,19.33,1,0,1
CUST50275,1,Month-to-month,39.78,7.54,DSL,No,Yes,No,Mailed check,No,0,No,Yes,Yes,No,0,11.0,0,0,1
CUST50276,17,Month-to-month,96.97,1754.39,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,0,97.51,0,0,1
CUST50277,30,One year,62.81,1904.08,DSL,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,1,9.5,0,0,0
CUST50278,2,Month-to-month,53.8,148.91,DSL,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,0,30.68,1,0,1
CUST50279,18,Month-to-month,81.0,1491.84,Fiber optic,No,No,No,Credit card (auto),No,0,No,No,Yes,No,0,2.25,0,0,0
CUST50280,10,Month-to-month,48.62,372.48,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),No,1,No,No,Yes,No,4,1.73,1,0,1
CUST50281,29,One year,42.64,1242.93,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,No,0,0.0,0,0,0
CUST50282,31,One year,28.78,866.05,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,2,0.0,1,1,1
CUST50283,48,Two year,105.02,4961.86,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,No,1,2.23,0,1,0
CUST50284,1,Month-to-month,90.59,113.37,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,0,12.48,0,1,1
CUST50285,56,Two year,76.92,4215.61,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,20.02,0,0,0
CUST50286,8,One year,88.22,704.94,DSL,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,3,15.1,0,0,1
CUST50287,1,Month-to-month,55.81,40.67,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,10.2,0,0,1
CUST50288,31,Month-to-month,103.39,3160.79,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,2,45.77,0,0,1
CUST50289,7,Month-to-month,55.31,435.34,Fiber optic,No,No,Yes,Mailed check,No,0,No,Yes,Yes,Yes,4,76.93,0,0,1
CUST50290,35,Two year,35.48,1232.19,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,2,0.0,0,0,0
CUST50291,5,Month-to-month,55.21,287.26,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,2,1.72,0,0,1
CUST50292,23,Month-to-month,43.25,1028.67,DSL,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,2,29.91,1,0,0
CUST50293,23,Month-to-month,115.29,2692.45,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,19.94,0,0,0
CUST50294,46,Two year,48.8,2250.46,DSL,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,No,2,121.16,0,1,0
CUST50295,4,Month-to-month,52.62,165.57,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,No,2,29.76,1,0,1
CUST50296,5,Month-to-month,89.32,441.65,DSL,No,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,0,5.03,0,0,1
CUST50297,8,Month-to-month,62.27,536.08,DSL,No,No,No,Credit card (auto),No,0,No,Yes,Yes,No,1,3.81,1,0,1
CUST50298,2,Month-to-month,69.98,109.43,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,0,4.57,1,0,1
CUST50299,7,Month-to-month,52.07,387.82,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,2,10.02,0,0,0
CUST50300,20,Month-to-month,84.25,1652.77,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,3,45.43,0,0,0
CUST50301,50,Two year,47.55,2418.29,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST50302,45,Two year,51.69,2321.89,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,0.0,2,0,0
CUST50303,27,One year,46.99,1215.76,DSL,Yes,Yes,Yes,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,2,31.98,1,0,1
CUST50304,32,Month-to-month,87.32,2924.53,Fiber optic,Yes,Yes,No,Mailed check,No,0,Yes,No,Yes,Yes,3,47.74,1,0,1
CUST50305,26,One year,119.19,3105.89,Fiber optic,No,No,No,Mailed check,No,1,No,No,Yes,Yes,0,4.4,0,0,1
CUST50306,9,Month-to-month,53.37,354.65,No internet service,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,Yes,Yes,No,2,0.0,0,0,1
CUST50307,1,Month-to-month,54.81,8.54,No internet service,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,Yes,Yes,Yes,0,0.0,0,1,1
CUST50308,42,Two year,92.66,3959.84,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,2,100.49,1,0,1
CUST50309,44,Two year,70.14,3127.64,DSL,Yes,Yes,No,Mailed check,No,0,Yes,Yes,No,No phone service,0,77.03,0,0,0
CUST50310,10,One year,55.06,611.44,DSL,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,1,71.23,0,0,0
CUST50311,64,Two year,71.44,4555.15,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,1,42.65,2,1,0
CUST50312,57,Two year,47.28,2734.79,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,1,4.81,2,0,1
CUST50313,11,One year,55.72,599.3,DSL,No,No,No,Electronic check,No,1,Yes,No,Yes,No,1,38.59,3,1,1
CUST50314,63,One year,87.13,5506.72,Fiber optic,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,No,0,21.13,2,0,0
CUST50315,14,One year,67.62,882.26,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,No,2,11.75,1,0,1
CUST50316,20,Month-to-month,48.45,955.59,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,1,9.92,0,1,0
CUST50317,13,Month-to-month,52.74,557.68,No internet service,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,Yes,No,1,0.0,0,0,0
CUST50318,32,One year,41.76,1330.8,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,0,14.56,1,0,0
CUST50319,16,Month-to-month,54.99,836.41,DSL,Yes,Yes,No,Electronic check,No,0,No,Yes,No,No phone service,0,18.83,0,0,0
CUST50320,24,Month-to-month,60.38,1458.92,DSL,Yes,No,Yes,Credit card (auto),No,0,Yes,Yes,Yes,Yes,2,8.84,0,0,0
CUST50321,65,Month-to-month,57.49,3681.19,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,No,2,0.0,1,0,0
CUST50322,8,Month-to-month,97.83,778.0,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,2,19.29,0,0,1
CUST50323,49,Two year,58.96,3045.29,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,No,No,No phone service,2,16.84,0,0,0
CUST50324,29,One year,51.11,1472.71,Fiber optic,No,No,Yes,Electronic check,No,1,Yes,No,Yes,Yes,0,7.15,0,0,0
CUST50325,17,Month-to-month,58.56,965.08,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,No,No phone service,0,0.0,0,1,0
CUST50326,45,Two year,82.02,3696.47,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,No,2,103.89,1,0,0
CUST50327,63,Two year,69.35,4217.6,DSL,Yes,No,No,Credit card (auto),No,0,No,No,Yes,No,0,4.73,0,0,0
CUST50328,7,Month-to-month,87.21,590.68,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,0,4.69,0,0,1
CUST50329,37,Two year,79.17,2926.02,DSL,Yes,Yes,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,0,79.39,0,1,0
CUST50330,32,Month-to-month,105.7,3392.2,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,0,14.67,0,0,0
CUST50331,38,Month-to-month,101.81,3921.8,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,Yes,Yes,No,1,1.36,0,0,1
CUST50332,12,Month-to-month,92.69,1132.01,Fiber optic,No,No,No,Mailed check,No,0,No,Yes,Yes,No,2,16.6,0,0,1
CUST50333,17,One year,48.18,761.7,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,No,0,37.22,1,0,0
CUST50334,2,Month-to-month,58.29,22.47,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,3,28.09,0,0,1
CUST50335,31,One year,46.23,1483.35,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST50336,12,One year,116.07,1362.19,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,1,Yes,No,Yes,No,2,184.39,0,0,0
CUST50337,21,Month-to-month,57.22,1216.1,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,16.75,0,0,1
CUST50338,6,Month-to-month,42.68,331.19,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,3,0.0,1,0,1
CUST50339,9,Month-to-month,94.04,860.12,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,Yes,0,15.5,1,0,1
CUST50340,1,Month-to-month,32.24,0.0,DSL,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,2,41.42,0,0,1
CUST50341,40,One year,74.05,2978.33,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,1,24.55,1,0,0
CUST50342,40,One year,109.76,4378.13,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,1,20.23,1,0,0
CUST50343,16,One year,94.91,1448.45,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,Yes,2,15.69,0,1,0
CUST50344,18,Month-to-month,60.23,1132.5,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,No,Yes,No,1,108.24,0,0,1
CUST50345,50,One year,64.68,3251.28,DSL,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,1,32.67,0,0,0
CUST50346,53,Two year,69.13,3759.3,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,1,40.04,0,0,0
CUST50347,28,Two year,61.68,1728.68,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,No,Yes,No,2,21.95,1,0,0
CUST50348,63,Two year,68.85,4301.84,DSL,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,1,23.54,0,0,0
CUST50349,56,One year,75.72,4258.1,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,1,10.42,0,0,0
CUST50350,51,Month-to-month,120.0,6105.69,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,1,7.47,0,0,0
CUST50351,14,One year,77.31,1146.92,Fiber optic,No,No,Yes,Mailed check,Yes,1,Yes,No,Yes,Yes,2,39.88,0,0,1
CUST50352,54,Two year,33.54,1816.26,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,No,1,0.0,0,0,1
CUST50353,4,Month-to-month,97.04,355.59,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,No,No phone service,0,107.68,0,0,0
CUST50354,32,Month-to-month,83.43,2679.83,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,0,62.64,1,0,0
CUST50355,4,Month-to-month,90.55,378.01,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,No,Yes,No,3,48.01,0,1,0
CUST50356,8,One year,74.22,604.95,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,Yes,No,1,32.85,1,1,1
CUST50357,3,Month-to-month,79.39,223.99,DSL,No,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,1,31.63,1,0,0
CUST50358,3,Month-to-month,35.33,110.66,No internet service,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,No,Yes,No,1,0.0,1,0,1
CUST50359,55,Two year,60.23,3284.4,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,3,74.01,0,1,0
CUST50360,21,One year,104.33,2203.17,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,No,Yes,Yes,1,21.9,0,0,1
CUST50361,18,Month-to-month,89.12,1558.08,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,Yes,0,5.54,0,0,0
CUST50362,55,Month-to-month,88.07,4804.77,Fiber optic,No,Yes,No,Electronic check,No,0,No,No,Yes,No,1,2.71,0,0,0
CUST50363,4,Month-to-month,98.32,491.46,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,No,No,No,No phone service,1,22.49,2,1,1
CUST50364,1,Month-to-month,56.08,30.02,DSL,Yes,No,No,Bank transfer (auto),Yes,1,No,Yes,Yes,No,3,31.6,0,0,0
CUST50365,16,Month-to-month,43.28,712.34,DSL,No,No,No,Mailed check,No,0,Yes,No,Yes,No,1,62.23,0,0,0
CUST50366,12,Month-to-month,93.53,1041.14,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,1,No,No,Yes,No,1,70.63,0,0,1
CUST50367,34,One year,43.97,1477.69,Fiber optic,Yes,No,No,Credit card (auto),Yes,1,No,No,Yes,No,1,36.97,2,1,0
CUST50368,23,One year,75.12,1772.25,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,71.59,0,1,0
CUST50369,10,Month-to-month,89.31,912.62,DSL,No,No,No,Mailed check,No,0,No,No,Yes,No,1,73.48,0,1,1
CUST50370,6,Month-to-month,94.35,484.15,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,No,4,10.48,1,0,0
CUST50371,43,Two year,108.74,4643.53,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,0,14.16,1,0,0
CUST50372,4,Month-to-month,81.3,372.11,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,No,No phone service,1,53.5,1,0,1
